security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,expected_payment,actual_payment,variance_amt,variance_pct,trust_requirement_flag,compliance_status
SEC-0071,LN-001286,Mbs,171840.64,0.0459,Semi-Annual,3943.74,3943.74,0.0,0.0,False,COMPLIANT
SEC-0072,LN-000216,Abs,365186.55,0.0356,Quarterly,3250.16,3250.16,0.0,0.0,False,COMPLIANT
SEC-0073,LN-002384,Clo,309881.91,0.0511,Monthly,1319.58,1319.58,0.0,0.0,False,COMPLIANT
SEC-0074,LN-002140,Clo,68691.41,0.0574,Monthly,328.57,328.57,0.0,0.0,True,COMPLIANT
SEC-0075,LN-002401,Clo,90027.98,0.0408,Monthly,306.1,306.1,0.0,0.0,False,COMPLIANT
SEC-0076,LN-001705,Mbs,323959.35,0.0607,Monthly,1638.69,1638.69,0.0,0.0,False,COMPLIANT
SEC-0077,LN-000363,Clo,408573.55,0.0738,Monthly,2512.73,2512.73,0.0,0.0,False,COMPLIANT
SEC-0078,LN-001717,Clo,181242.5,0.0698,Quarterly,3162.68,3162.68,0.0,0.0,False,COMPLIANT
SEC-0079,LN-001194,Clo,301702.27,0.0396,Monthly,995.62,995.62,0.0,0.0,False,COMPLIANT
SEC-0080,LN-000356,Abs,93615.36,0.0413,Monthly,322.19,322.19,0.0,0.0,False,COMPLIANT
SEC-0081,LN-000191,Abs,162574.41,0.0436,Monthly,590.69,590.69,0.0,0.0,False,COMPLIANT
SEC-0082,LN-002470,Mbs,19932.4,0.0447,Quarterly,222.74,222.74,0.0,0.0,True,COMPLIANT
SEC-0083,LN-000700,Clo,386455.21,0.03,Quarterly,2898.41,2898.41,0.0,0.0,True,COMPLIANT
SEC-0084,LN-002055,Mbs,206494.81,0.0631,Quarterly,3257.46,3257.46,0.0,0.0,False,COMPLIANT
SEC-0085,LN-002181,Mbs,409901.53,0.0433,Monthly,1479.06,1479.06,0.0,0.0,False,COMPLIANT
SEC-0086,LN-000557,Mbs,357102.77,0.069,Monthly,2053.34,2053.34,0.0,0.0,False,COMPLIANT
SEC-0087,LN-000826,Mbs,416084.69,0.0713,Monthly,2472.24,2472.24,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001055,Mbs,149972.75,0.0262,Monthly,327.44,327.44,0.0,0.0,False,COMPLIANT
SEC-0089,LN-000426,Mbs,100703.28,0.0744,Semi-Annual,3746.16,3746.16,0.0,0.0,False,COMPLIANT
SEC-0090,LN-002411,Abs,486233.78,0.0605,Semi-Annual,14708.57,14708.57,0.0,0.0,False,COMPLIANT
SEC-0091,LN-001575,Cmo,361490.62,0.051,Quarterly,4609.01,4609.01,0.0,0.0,False,COMPLIANT
SEC-0092,LN-002130,Abs,418680.71,0.0445,Semi-Annual,9315.65,9315.65,0.0,0.0,False,COMPLIANT
SEC-0093,LN-002404,Mbs,16435.35,0.0509,Quarterly,209.14,209.14,0.0,0.0,False,COMPLIANT
SEC-0094,LN-000589,Cmo,183686.19,0.0412,Monthly,630.66,630.66,0.0,0.0,False,COMPLIANT
SEC-0095,LN-002013,Cmo,373980.18,0.0561,Semi-Annual,10490.14,10490.14,0.0,0.0,False,COMPLIANT
SEC-0096,LN-001548,Clo,48211.59,0.0296,Monthly,118.92,118.92,0.0,0.0,False,COMPLIANT
SEC-0097,LN-000295,Mbs,287996.57,0.0561,Quarterly,4039.15,4039.15,0.0,0.0,True,COMPLIANT
SEC-0098,LN-001986,Mbs,220245.66,0.0388,Monthly,712.13,712.13,0.0,0.0,True,COMPLIANT
SEC-0099,LN-001248,Abs,18632.09,0.0259,Monthly,40.21,40.21,0.0,0.0,True,COMPLIANT
SEC-0100,LN-001549,Cmo,125628.03,0.0526,Quarterly,1652.01,1652.01,0.0,0.0,True,COMPLIANT
SEC-0001,LN-001691,Cmo,149548.07,0.0539,Monthly,671.72,671.72,0.0,0.0,True,COMPLIANT
SEC-0002,LN-001137,Mbs,64811.37,0.0463,Monthly,250.06,250.06,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001257,Clo,319453.09,0.0286,Monthly,761.36,761.36,0.0,0.0,False,COMPLIANT
SEC-0004,LN-002065,Mbs,128774.96,0.0697,Monthly,747.97,747.97,0.0,0.0,False,COMPLIANT
SEC-0005,LN-000360,Cmo,146033.55,0.0556,Semi-Annual,4059.73,4059.73,0.0,0.0,False,COMPLIANT
SEC-0006,LN-000700,Clo,450136.91,0.0308,Quarterly,3466.05,3466.05,0.0,0.0,False,COMPLIANT
SEC-0007,LN-000448,Clo,238890.32,0.0505,Monthly,1005.33,1005.33,0.0,0.0,False,COMPLIANT
SEC-0008,LN-002413,Cmo,202142.79,0.0499,Monthly,840.58,840.58,0.0,0.0,False,COMPLIANT
SEC-0009,LN-000675,Mbs,364696.81,0.028,Semi-Annual,5105.76,5105.76,0.0,0.0,False,COMPLIANT
SEC-0010,LN-001008,Mbs,455710.76,0.0553,Monthly,2100.07,2100.07,0.0,0.0,False,COMPLIANT
SEC-0011,LN-001350,Mbs,22267.8,0.0654,Monthly,121.36,121.36,0.0,0.0,False,COMPLIANT
SEC-0012,LN-002462,Abs,229637.03,0.0625,Monthly,1196.03,1196.03,0.0,0.0,False,COMPLIANT
SEC-0013,LN-000586,Abs,309282.86,0.0351,Semi-Annual,5427.91,5427.91,0.0,0.0,True,COMPLIANT
SEC-0014,LN-001257,Clo,166095.92,0.0681,Monthly,942.59,942.59,0.0,0.0,False,COMPLIANT
SEC-0015,LN-001248,Mbs,388479.78,0.0421,Monthly,1362.92,1362.92,0.0,0.0,True,COMPLIANT
SEC-0016,LN-000994,Abs,486023.76,0.0723,Monthly,2928.29,2928.29,0.0,0.0,True,COMPLIANT
SEC-0017,LN-001436,Clo,472279.41,0.0286,Monthly,1125.6,1125.6,0.0,0.0,False,COMPLIANT
SEC-0018,LN-000572,Cmo,140331.44,0.0493,Quarterly,1729.58,1729.58,0.0,0.0,False,COMPLIANT
SEC-0019,LN-002383,Cmo,120905.76,0.0549,Monthly,553.14,553.14,0.0,0.0,False,COMPLIANT
SEC-0020,LN-001246,Mbs,479170.36,0.0374,Monthly,1493.41,1493.41,0.0,0.0,False,COMPLIANT
SEC-0021,LN-002085,Cmo,234727.96,0.0636,Monthly,1244.06,1244.06,0.0,0.0,False,COMPLIANT
SEC-0022,LN-000989,Cmo,112065.88,0.0563,Monthly,525.78,525.78,0.0,0.0,False,COMPLIANT
SEC-0023,LN-000278,Cmo,356428.51,0.0259,Semi-Annual,4615.75,4615.75,0.0,0.0,True,COMPLIANT
SEC-0024,LN-001220,Clo,149365.96,0.0554,Semi-Annual,4137.44,4137.44,0.0,0.0,False,COMPLIANT
SEC-0025,LN-001888,Cmo,140951.02,0.0496,Monthly,582.6,582.6,0.0,0.0,False,COMPLIANT
SEC-0026,LN-000484,Cmo,440832.03,0.0348,Monthly,1278.41,1278.41,0.0,0.0,False,COMPLIANT
SEC-0027,LN-001266,Clo,89614.79,0.0748,Monthly,558.6,558.6,0.0,0.0,True,COMPLIANT
SEC-0028,LN-000731,Abs,41552.54,0.0699,Quarterly,726.13,726.13,0.0,0.0,True,COMPLIANT
SEC-0029,LN-002240,Clo,141901.36,0.0396,Quarterly,1404.82,1404.82,0.0,0.0,False,COMPLIANT
SEC-0030,LN-001041,Abs,307403.25,0.0521,Monthly,1334.64,1334.64,0.0,0.0,False,COMPLIANT
SEC-0031,LN-000918,Clo,70313.05,0.0408,Quarterly,717.19,717.19,0.0,0.0,False,COMPLIANT
SEC-0032,LN-002449,Mbs,241081.39,0.0638,Quarterly,3845.25,3845.25,0.0,0.0,False,COMPLIANT
SEC-0033,LN-000886,Cmo,317395.18,0.0715,Semi-Annual,11346.88,9913.63,-1433.25,0.126312,True,NON-COMPLIANT
SEC-0034,LN-000022,Abs,425881.13,0.0429,Monthly,1522.53,1522.53,0.0,0.0,False,COMPLIANT
SEC-0035,LN-000474,Clo,122636.1,0.0653,Monthly,667.34,667.34,0.0,0.0,False,COMPLIANT
SEC-0036,LN-002258,Abs,410499.7,0.0499,Monthly,1706.99,1706.99,0.0,0.0,True,COMPLIANT
SEC-0037,LN-002354,Abs,125104.07,0.0448,Semi-Annual,2802.33,2802.33,0.0,0.0,False,COMPLIANT
SEC-0038,LN-000704,Cmo,341615.61,0.0719,Quarterly,6140.54,6140.54,0.0,0.0,False,COMPLIANT
SEC-0039,LN-000687,Abs,221030.05,0.0505,Quarterly,2790.5,2790.5,0.0,0.0,False,COMPLIANT
SEC-0040,LN-000285,Clo,66193.81,0.0484,Monthly,266.98,266.98,0.0,0.0,True,COMPLIANT
SEC-0041,LN-000716,Mbs,359989.1,0.0586,Monthly,1757.95,1757.95,0.0,0.0,False,COMPLIANT
SEC-0042,LN-000763,Mbs,116703.68,0.0381,Monthly,370.53,370.53,0.0,0.0,False,COMPLIANT
SEC-0043,LN-001251,Cmo,96545.48,0.0412,Quarterly,994.42,994.42,0.0,0.0,False,COMPLIANT
SEC-0044,LN-000948,Clo,185578.24,0.0716,Monthly,1107.28,1107.28,0.0,0.0,True,COMPLIANT
SEC-0045,LN-002429,Clo,330112.22,0.0589,Monthly,1620.3,1620.3,0.0,0.0,False,COMPLIANT
SEC-0046,LN-001031,Mbs,124658.27,0.0663,Quarterly,2066.21,2066.21,0.0,0.0,False,COMPLIANT
SEC-0047,LN-000029,Clo,99994.15,0.0386,Monthly,321.65,321.65,0.0,0.0,False,COMPLIANT
SEC-0048,LN-000907,Abs,14877.28,0.0522,Monthly,64.72,64.72,0.0,0.0,False,COMPLIANT
SEC-0049,LN-002127,Cmo,241105.12,0.0736,Monthly,1478.78,1478.78,0.0,0.0,False,COMPLIANT
SEC-0050,LN-000570,Mbs,220036.33,0.0409,Semi-Annual,4499.74,4499.74,0.0,0.0,True,COMPLIANT
SEC-0051,LN-002007,Cmo,124595.19,0.033,Quarterly,1027.91,1027.91,0.0,0.0,False,COMPLIANT
SEC-0052,LN-001454,Abs,36289.56,0.0505,Semi-Annual,916.31,916.31,0.0,0.0,True,COMPLIANT
SEC-0053,LN-000738,Mbs,220335.38,0.0444,Monthly,815.24,815.24,0.0,0.0,True,COMPLIANT
SEC-0054,LN-000516,Clo,396220.5,0.033,Semi-Annual,6537.64,6537.64,0.0,0.0,False,COMPLIANT
SEC-0055,LN-002001,Clo,360488.24,0.0694,Semi-Annual,12508.94,12508.94,0.0,0.0,True,COMPLIANT
SEC-0056,LN-002445,Abs,431789.5,0.0745,Quarterly,8042.08,8042.08,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000039,Mbs,14695.52,0.0534,Semi-Annual,392.37,392.37,0.0,0.0,False,COMPLIANT
SEC-0058,LN-000887,Cmo,483545.47,0.0637,Monthly,2566.82,2566.82,0.0,0.0,False,COMPLIANT
SEC-0059,LN-002205,Mbs,177292.0,0.068,Monthly,1004.65,1004.65,0.0,0.0,False,COMPLIANT
SEC-0060,LN-001099,Clo,495294.92,0.06,Monthly,2476.47,2476.47,0.0,0.0,False,COMPLIANT
SEC-0061,LN-001824,Mbs,133783.54,0.0272,Quarterly,909.73,909.73,0.0,0.0,True,COMPLIANT
SEC-0062,LN-001711,Mbs,241052.83,0.0329,Quarterly,1982.66,1982.66,0.0,0.0,False,COMPLIANT
SEC-0063,LN-000974,Clo,183424.56,0.0285,Quarterly,1306.9,1306.9,0.0,0.0,True,COMPLIANT
SEC-0064,LN-001563,Clo,184322.75,0.0255,Monthly,391.69,391.69,0.0,0.0,False,COMPLIANT
SEC-0065,LN-000989,Cmo,422718.23,0.0403,Monthly,1419.63,1419.63,0.0,0.0,False,COMPLIANT
SEC-0066,LN-000021,Mbs,375745.28,0.0446,Monthly,1396.52,1396.52,0.0,0.0,False,COMPLIANT
SEC-0067,LN-002351,Clo,496154.2,0.0371,Quarterly,4601.83,4601.83,0.0,0.0,True,COMPLIANT
SEC-0068,LN-000869,Abs,310622.19,0.0282,Monthly,729.96,729.96,0.0,0.0,True,COMPLIANT
SEC-0069,LN-000084,Clo,236995.74,0.0515,Semi-Annual,6102.64,5505.55,-597.0900000000001,0.097841,False,NON-COMPLIANT
SEC-0070,LN-001683,Cmo,54136.19,0.0387,Monthly,174.59,174.59,0.0,0.0,False,COMPLIANT
SEC-0071,LN-001977,Cmo,498315.1,0.0648,Monthly,2690.9,2690.9,0.0,0.0,False,COMPLIANT
SEC-0072,LN-001411,Abs,280250.02,0.0254,Semi-Annual,3559.18,3559.18,0.0,0.0,False,COMPLIANT
SEC-0073,LN-001531,Cmo,353233.96,0.0671,Monthly,1975.17,1975.17,0.0,0.0,True,COMPLIANT
SEC-0074,LN-000570,Mbs,209303.77,0.0727,Monthly,1268.03,1268.03,0.0,0.0,True,COMPLIANT
SEC-0075,LN-000934,Cmo,278380.7,0.0608,Monthly,1410.46,1410.46,0.0,0.0,False,COMPLIANT
SEC-0076,LN-001981,Abs,471863.09,0.0617,Monthly,2426.16,2426.16,0.0,0.0,False,COMPLIANT
SEC-0077,LN-001856,Cmo,91545.52,0.0717,Semi-Annual,3281.91,3281.91,0.0,0.0,True,COMPLIANT
SEC-0078,LN-000793,Abs,153262.57,0.0355,Quarterly,1360.21,1360.21,0.0,0.0,False,COMPLIANT
SEC-0079,LN-000792,Cmo,84509.27,0.0747,Monthly,526.07,526.07,0.0,0.0,False,COMPLIANT
SEC-0080,LN-001810,Clo,398185.79,0.0637,Quarterly,6341.11,6341.11,0.0,0.0,True,COMPLIANT
SEC-0081,LN-001295,Abs,40402.18,0.0613,Monthly,206.39,206.39,0.0,0.0,False,COMPLIANT
SEC-0082,LN-002256,Cmo,49999.51,0.0431,Quarterly,538.74,538.74,0.0,0.0,False,COMPLIANT
SEC-0083,LN-001608,Mbs,156262.12,0.0523,Semi-Annual,4086.25,4086.25,0.0,0.0,False,COMPLIANT
SEC-0084,LN-001084,Abs,261952.21,0.0577,Semi-Annual,7557.32,7557.32,0.0,0.0,False,COMPLIANT
SEC-0085,LN-002478,Abs,209074.65,0.056,Monthly,975.68,975.68,0.0,0.0,True,COMPLIANT
SEC-0086,LN-000985,Cmo,31959.99,0.0602,Monthly,160.33,160.33,0.0,0.0,False,COMPLIANT
SEC-0087,LN-001681,Clo,479170.86,0.0291,Monthly,1161.99,1161.99,0.0,0.0,False,COMPLIANT
SEC-0088,LN-000520,Clo,476906.06,0.0428,Quarterly,5102.89,5102.89,0.0,0.0,False,COMPLIANT
SEC-0089,LN-000591,Cmo,146884.6,0.0467,Quarterly,1714.88,1619.03,-95.85000000000014,0.055893,False,NON-COMPLIANT
SEC-0090,LN-001051,Cmo,368447.55,0.038,Monthly,1166.75,1166.75,0.0,0.0,False,COMPLIANT
SEC-0091,LN-001710,Mbs,293501.95,0.0336,Semi-Annual,4930.83,4930.83,0.0,0.0,False,COMPLIANT
SEC-0092,LN-002036,Cmo,126363.58,0.0319,Monthly,335.92,335.92,0.0,0.0,True,COMPLIANT
SEC-0093,LN-002247,Abs,138464.06,0.0433,Monthly,499.62,499.62,0.0,0.0,False,COMPLIANT
SEC-0094,LN-002435,Cmo,250665.06,0.0497,Monthly,1038.17,1038.17,0.0,0.0,False,COMPLIANT
SEC-0095,LN-000349,Mbs,215426.1,0.0281,Monthly,504.46,504.46,0.0,0.0,False,COMPLIANT
SEC-0096,LN-000960,Cmo,152702.37,0.0723,Monthly,920.03,920.03,0.0,0.0,False,COMPLIANT
SEC-0097,LN-001964,Cmo,405680.68,0.0633,Quarterly,6419.9,6419.9,0.0,0.0,False,COMPLIANT
SEC-0098,LN-000693,Abs,245916.83,0.0615,Monthly,1260.32,1260.32,0.0,0.0,False,COMPLIANT
SEC-0099,LN-001560,Clo,330875.55,0.0336,Monthly,926.45,926.45,0.0,0.0,False,COMPLIANT
SEC-0100,LN-000378,Cmo,102744.02,0.0552,Quarterly,1417.87,1417.87,0.0,0.0,False,COMPLIANT
SEC-0001,LN-000527,Mbs,271418.75,0.0515,Monthly,1164.84,1164.84,0.0,0.0,False,COMPLIANT
SEC-0002,LN-002254,Cmo,165808.26,0.0741,Quarterly,3071.6,3071.6,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001260,Cmo,267942.67,0.0624,Monthly,1393.3,1393.3,0.0,0.0,True,COMPLIANT
SEC-0004,LN-001876,Abs,392604.66,0.0538,Quarterly,5280.53,5280.53,0.0,0.0,False,COMPLIANT
SEC-0005,LN-001764,Clo,386767.47,0.0675,Semi-Annual,13053.4,13053.4,0.0,0.0,False,COMPLIANT
SEC-0006,LN-000521,Clo,183568.13,0.0328,Monthly,501.75,501.75,0.0,0.0,False,COMPLIANT
SEC-0007,LN-001702,Clo,350195.79,0.0258,Quarterly,2258.76,2258.76,0.0,0.0,True,COMPLIANT
SEC-0008,LN-001017,Cmo,471232.08,0.0595,Semi-Annual,14019.15,14019.15,0.0,0.0,False,COMPLIANT
SEC-0009,LN-001014,Abs,316577.97,0.0299,Quarterly,2366.42,2366.42,0.0,0.0,True,COMPLIANT
SEC-0010,LN-000117,Abs,82720.96,0.0308,Monthly,212.32,212.32,0.0,0.0,False,COMPLIANT
SEC-0011,LN-002434,Cmo,343057.23,0.0622,Monthly,1778.18,1778.18,0.0,0.0,True,COMPLIANT
SEC-0012,LN-001368,Abs,61403.15,0.0385,Quarterly,591.01,591.01,0.0,0.0,False,COMPLIANT
SEC-0013,LN-000584,Clo,437334.1,0.0564,Semi-Annual,12332.82,12332.82,0.0,0.0,True,COMPLIANT
SEC-0014,LN-000395,Abs,263163.64,0.0709,Monthly,1554.86,1554.86,0.0,0.0,True,COMPLIANT
SEC-0015,LN-001088,Cmo,198718.96,0.0408,Monthly,675.64,675.64,0.0,0.0,False,COMPLIANT
SEC-0016,LN-000072,Cmo,37933.23,0.0359,Monthly,113.48,113.48,0.0,0.0,True,COMPLIANT
SEC-0017,LN-000274,Mbs,196584.03,0.0303,Monthly,496.37,496.37,0.0,0.0,False,COMPLIANT
SEC-0018,LN-002014,Mbs,452571.27,0.0315,Monthly,1188.0,1188.0,0.0,0.0,False,COMPLIANT
SEC-0019,LN-001344,Abs,20281.67,0.0281,Monthly,47.49,47.49,0.0,0.0,False,COMPLIANT
SEC-0020,LN-000338,Abs,242577.6,0.0294,Monthly,594.32,594.32,0.0,0.0,True,COMPLIANT
SEC-0021,LN-001390,Cmo,466267.46,0.0466,Monthly,1810.67,1810.67,0.0,0.0,False,COMPLIANT
SEC-0022,LN-000607,Mbs,203472.09,0.041,Semi-Annual,4171.18,4527.29,356.1099999999997,0.085374,False,NON-COMPLIANT
SEC-0023,LN-000166,Mbs,219806.09,0.0603,Monthly,1104.53,1104.53,0.0,0.0,False,COMPLIANT
SEC-0024,LN-001568,Clo,293494.43,0.0685,Monthly,1675.36,1675.36,0.0,0.0,False,COMPLIANT
SEC-0025,LN-002059,Clo,236839.29,0.0642,Monthly,1267.09,1267.09,0.0,0.0,True,COMPLIANT
SEC-0026,LN-001325,Cmo,92614.83,0.0515,Semi-Annual,2384.83,2384.83,0.0,0.0,False,COMPLIANT
SEC-0027,LN-000729,Cmo,19092.21,0.0301,Quarterly,143.67,143.67,0.0,0.0,False,COMPLIANT
SEC-0028,LN-002044,Cmo,308807.71,0.0605,Quarterly,4670.72,4670.72,0.0,0.0,False,COMPLIANT
SEC-0029,LN-000102,Cmo,461195.23,0.0431,Monthly,1656.46,1656.46,0.0,0.0,False,COMPLIANT
SEC-0030,LN-001416,Mbs,62118.43,0.0293,Semi-Annual,910.03,910.03,0.0,0.0,False,COMPLIANT
SEC-0031,LN-000779,Cmo,113366.83,0.0671,Monthly,633.91,633.91,0.0,0.0,False,COMPLIANT
SEC-0032,LN-000214,Cmo,191412.45,0.0419,Monthly,668.35,668.35,0.0,0.0,False,COMPLIANT
SEC-0033,LN-001112,Mbs,406283.69,0.0359,Quarterly,3646.4,3646.4,0.0,0.0,False,COMPLIANT
SEC-0034,LN-001577,Clo,141937.56,0.0686,Semi-Annual,4868.46,4868.46,0.0,0.0,False,COMPLIANT
SEC-0035,LN-002449,Cmo,442206.66,0.0701,Quarterly,7749.67,7749.67,0.0,0.0,False,COMPLIANT
SEC-0036,LN-001696,Clo,36929.36,0.0419,Semi-Annual,773.67,773.67,0.0,0.0,False,COMPLIANT
SEC-0037,LN-000592,Mbs,471068.74,0.0427,Semi-Annual,10057.32,10057.32,0.0,0.0,False,COMPLIANT
SEC-0038,LN-001334,Clo,284766.07,0.054,Monthly,1281.45,1281.45,0.0,0.0,True,COMPLIANT
SEC-0039,LN-001110,Mbs,332801.06,0.0617,Monthly,1711.15,1711.15,0.0,0.0,False,COMPLIANT
SEC-0040,LN-002140,Cmo,190167.87,0.0282,Monthly,446.89,446.89,0.0,0.0,False,COMPLIANT
SEC-0041,LN-000714,Clo,393177.2,0.0547,Semi-Annual,10753.4,10753.4,0.0,0.0,False,COMPLIANT
SEC-0042,LN-000936,Cmo,91617.46,0.0726,Monthly,554.29,554.29,0.0,0.0,True,COMPLIANT
SEC-0043,LN-001952,Abs,33966.79,0.0381,Semi-Annual,647.07,647.07,0.0,0.0,False,COMPLIANT
SEC-0044,LN-000242,Abs,203803.3,0.0704,Monthly,1195.65,1195.65,0.0,0.0,False,COMPLIANT
SEC-0045,LN-002044,Clo,428310.9,0.0725,Monthly,2587.71,2587.71,0.0,0.0,False,COMPLIANT
SEC-0046,LN-000002,Mbs,379914.15,0.0385,Monthly,1218.89,1218.89,0.0,0.0,False,COMPLIANT
SEC-0047,LN-002273,Clo,263406.43,0.0627,Monthly,1376.3,1376.3,0.0,0.0,True,COMPLIANT
SEC-0048,LN-001769,Mbs,290347.5,0.0369,Semi-Annual,5356.91,5356.91,0.0,0.0,False,COMPLIANT
SEC-0049,LN-001950,Abs,73647.48,0.0619,Monthly,379.9,379.9,0.0,0.0,False,COMPLIANT
SEC-0050,LN-002164,Mbs,421933.94,0.0649,Monthly,2281.96,2281.96,0.0,0.0,False,COMPLIANT
SEC-0051,LN-000918,Abs,395610.24,0.0374,Monthly,1232.99,1232.99,0.0,0.0,False,COMPLIANT
SEC-0052,LN-002242,Clo,331670.49,0.0608,Monthly,1680.46,1680.46,0.0,0.0,True,COMPLIANT
SEC-0053,LN-000090,Cmo,238433.61,0.0656,Monthly,1303.44,1303.44,0.0,0.0,False,COMPLIANT
SEC-0054,LN-001710,Cmo,482585.04,0.0429,Monthly,1725.24,1725.24,0.0,0.0,True,COMPLIANT
SEC-0055,LN-002170,Cmo,440725.67,0.0334,Semi-Annual,7360.12,7360.12,0.0,0.0,False,COMPLIANT
SEC-0056,LN-000143,Mbs,325770.94,0.0296,Monthly,803.57,803.57,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000106,Cmo,192182.49,0.0538,Monthly,861.62,861.62,0.0,0.0,False,COMPLIANT
SEC-0058,LN-000887,Mbs,312830.92,0.0739,Quarterly,5779.55,5779.55,0.0,0.0,False,COMPLIANT
SEC-0059,LN-000428,Cmo,291966.05,0.0661,Monthly,1608.25,1608.25,0.0,0.0,False,COMPLIANT
SEC-0060,LN-001329,Mbs,203178.57,0.0468,Monthly,792.4,792.4,0.0,0.0,False,COMPLIANT
SEC-0061,LN-001896,Mbs,160270.25,0.0518,Quarterly,2075.5,2075.5,0.0,0.0,False,COMPLIANT
SEC-0062,LN-001995,Abs,209435.29,0.039,Monthly,680.66,680.66,0.0,0.0,False,COMPLIANT
SEC-0063,LN-000317,Abs,291216.59,0.0332,Quarterly,2417.1,2417.1,0.0,0.0,True,COMPLIANT
SEC-0064,LN-001987,Clo,219786.07,0.0491,Monthly,899.29,899.29,0.0,0.0,False,COMPLIANT
SEC-0065,LN-000635,Abs,139151.5,0.0482,Quarterly,1676.78,1676.78,0.0,0.0,False,COMPLIANT
SEC-0066,LN-001926,Mbs,382872.03,0.0511,Semi-Annual,9782.38,9782.38,0.0,0.0,False,COMPLIANT
SEC-0067,LN-002057,Abs,270419.07,0.0726,Monthly,1636.04,1636.04,0.0,0.0,False,COMPLIANT
SEC-0068,LN-002271,Abs,43160.83,0.0552,Monthly,198.54,198.54,0.0,0.0,False,COMPLIANT
SEC-0069,LN-001440,Abs,190475.09,0.0553,Monthly,877.77,877.77,0.0,0.0,False,COMPLIANT
SEC-0070,LN-000553,Mbs,443607.59,0.0314,Monthly,1160.77,1160.77,0.0,0.0,True,COMPLIANT
SEC-0071,LN-000716,Mbs,380065.9,0.0748,Semi-Annual,14214.46,14214.46,0.0,0.0,False,COMPLIANT
SEC-0072,LN-001288,Clo,168390.92,0.0636,Quarterly,2677.42,2677.42,0.0,0.0,True,COMPLIANT
SEC-0073,LN-001714,Abs,469709.74,0.0689,Monthly,2696.92,2696.92,0.0,0.0,True,COMPLIANT
SEC-0074,LN-001884,Abs,47535.43,0.0457,Quarterly,543.09,543.09,0.0,0.0,True,COMPLIANT
SEC-0075,LN-001108,Mbs,481005.0,0.0501,Monthly,2008.2,2008.2,0.0,0.0,False,COMPLIANT
SEC-0076,LN-001342,Clo,130395.5,0.0511,Quarterly,1665.8,1665.8,0.0,0.0,False,COMPLIANT
SEC-0077,LN-000111,Clo,14456.15,0.0347,Quarterly,125.41,125.41,0.0,0.0,False,COMPLIANT
SEC-0078,LN-000251,Mbs,222565.94,0.0595,Quarterly,3310.67,3310.67,0.0,0.0,False,COMPLIANT
SEC-0079,LN-002431,Abs,185895.51,0.0701,Monthly,1085.94,1085.94,0.0,0.0,False,COMPLIANT
SEC-0080,LN-002055,Clo,274153.61,0.0332,Quarterly,2275.47,2275.47,0.0,0.0,True,COMPLIANT
SEC-0081,LN-000459,Clo,400418.7,0.0293,Monthly,977.69,977.69,0.0,0.0,True,COMPLIANT
SEC-0082,LN-001108,Abs,422791.09,0.0619,Quarterly,6542.69,6542.69,0.0,0.0,False,COMPLIANT
SEC-0083,LN-000208,Clo,206602.7,0.0387,Monthly,666.29,666.29,0.0,0.0,False,COMPLIANT
SEC-0084,LN-000900,Abs,220624.41,0.0562,Monthly,1033.26,1033.26,0.0,0.0,True,COMPLIANT
SEC-0085,LN-000022,Clo,82607.09,0.0598,Quarterly,1234.98,1234.98,0.0,0.0,False,COMPLIANT
SEC-0086,LN-000410,Clo,33298.33,0.0411,Semi-Annual,684.28,684.28,0.0,0.0,False,COMPLIANT
SEC-0087,LN-000895,Mbs,324195.35,0.0658,Monthly,1777.67,1777.67,0.0,0.0,False,COMPLIANT
SEC-0088,LN-000515,Clo,41574.44,0.0525,Semi-Annual,1091.33,1091.33,0.0,0.0,True,COMPLIANT
SEC-0089,LN-000809,Abs,369576.76,0.0684,Quarterly,6319.76,6319.76,0.0,0.0,False,COMPLIANT
SEC-0090,LN-000874,Clo,274154.17,0.0632,Quarterly,4331.64,4331.64,0.0,0.0,False,COMPLIANT
SEC-0091,LN-000014,Mbs,107305.66,0.0684,Semi-Annual,3669.85,3669.85,0.0,0.0,False,COMPLIANT
SEC-0092,LN-000971,Clo,274366.24,0.026,Monthly,594.46,594.46,0.0,0.0,False,COMPLIANT
SEC-0093,LN-002135,Cmo,99668.88,0.0372,Semi-Annual,1853.84,1853.84,0.0,0.0,True,COMPLIANT
SEC-0094,LN-001561,Abs,224981.23,0.0295,Monthly,553.08,553.08,0.0,0.0,False,COMPLIANT
SEC-0095,LN-001325,Cmo,401784.55,0.0471,Monthly,1577.0,1577.0,0.0,0.0,False,COMPLIANT
SEC-0096,LN-001267,Mbs,236340.45,0.0695,Quarterly,4106.42,4106.42,0.0,0.0,False,COMPLIANT
SEC-0097,LN-002170,Cmo,82862.67,0.0484,Semi-Annual,2005.28,2005.28,0.0,0.0,False,COMPLIANT
SEC-0098,LN-000750,Clo,364676.05,0.0675,Semi-Annual,12307.82,10807.16,-1500.6599999999999,0.121927,False,NON-COMPLIANT
SEC-0099,LN-000685,Abs,101516.52,0.0414,Quarterly,1050.7,1050.7,0.0,0.0,True,COMPLIANT
