remittance_id,loan_id,remittance_date,remittance_amount,servicer_name,wire_reference,trust_account_id,remittance_status
REM-001322,LN-000160,2025-10-23,36546.71,"Anderson, Baxter and Thompson",WIRE-2BF8556DCF81,TRU-006,Matched
REM-001323,LN-000781,2026-03-05,34850.45,"Khan, Howard and Galvan",WIRE-8C1BB3A5F132,TRU-005,Unmatched
REM-001324,LN-000893,2025-08-07,41595.88,Galvan LLC,WIRE-7C780F22464D,TRU-001,Matched
REM-001325,LN-002031,2026-02-22,10305.83,Taylor-Higgins,WIRE-4D0450719F03,TRU-001,Matched
REM-001326,LN-002377,2025-11-28,15662.52,Farrell-Little,WIRE-0BCB8101F6F3,TRU-004,Matched
REM-001327,LN-000580,2026-02-05,13283.1,Jones-Cross,WIRE-4B55427A4257,TRU-004,In-Review
REM-001328,LN-001934,2025-11-27,30372.64,Brown PLC,WIRE-2EFCA78CB52A,TRU-006,Unmatched
REM-001329,LN-001381,2025-11-10,8594.43,Perez-Wolf,WIRE-F4A8F8A896E3,TRU-006,Unmatched
REM-001330,LN-001291,2025-08-14,20147.7,Peterson-Jordan,WIRE-6276D24670FE,TRU-010,Matched
REM-001331,LN-001641,2025-04-10,27227.88,"Chapman, Cruz and Goodwin",WIRE-4593396A292D,TRU-006,Matched
REM-001332,LN-000952,2025-12-11,33419.32,Murray LLC,WIRE-E9F059BC9FE5,TRU-001,Matched
REM-001333,LN-000988,2025-08-10,16550.09,"Jackson, Lucero and Gould",WIRE-B2B0DA80A5C3,TRU-010,In-Review
REM-001334,LN-001219,2025-07-13,32898.31,Collins Inc,WIRE-864FE871DCC6,TRU-009,Matched
REM-001335,LN-000921,2025-08-07,43489.16,"Grant, Potter and Gordon",WIRE-2AB2EE3BAC12,TRU-007,Matched
REM-001336,LN-001356,2025-07-28,30006.3,Cox-Goodwin,WIRE-797E2803DFE2,TRU-007,Matched
REM-001337,LN-000170,2025-08-18,29749.2,Williams-Lowe,WIRE-21C0112ABFA3,TRU-007,Matched
REM-001338,LN-000521,2025-03-15,29909.47,Scott-Delgado,WIRE-1E1A0BEC6EFA,TRU-002,Matched
REM-001339,LN-001487,2025-11-29,13570.37,Pearson-Morgan,WIRE-646C98E8E141,TRU-002,Unmatched
REM-001340,LN-000040,2025-09-07,22287.55,Kane Inc,WIRE-70D9FD7F2778,TRU-006,Matched
REM-001342,LN-001419,2025-07-16,22883.85,Michael Group,WIRE-367A0FCB5A06,TRU-003,Unmatched
REM-001343,LN-000955,2025-10-29,21229.14,Carrillo-Mendez,WIRE-A9745AE7E50B,TRU-004,Matched
REM-001344,LN-000984,2025-04-03,4219.32,"Simon, Henry and Bentley",WIRE-C6339AAADC27,TRU-003,Matched
REM-001345,LN-000975,2025-04-27,2043.57,"Ochoa, Miller and Gonzales",WIRE-9B353D6A7380,TRU-007,Matched
REM-001346,LN-000038,2025-06-05,0.0,Duran-Sanchez,WIRE-0A6F4E1FE344,TRU-007,In-Review
REM-001347,LN-002376,2025-08-23,14131.37,Newman-Gregory,WIRE-893B8FA92AEA,TRU-004,Matched
REM-001348,LN-001275,2025-10-22,24285.09,Burns Inc,WIRE-6A4F4195CF90,TRU-007,Matched
REM-001349,LN-001200,2026-03-07,6939.27,Dillon PLC,WIRE-27454691A72A,TRU-005,Matched
REM-001350,LN-001626,2025-09-23,34655.24,"Gray, Jackson and Jones",WIRE-D9AC71EB8E29,TRU-001,Matched
REM-001351,LN-000914,2026-03-08,20765.88,Gomez-Smith,WIRE-127012323F43,TRU-010,Matched
REM-001352,LN-000454,2025-09-14,45364.54,"Brown, Bradford and Lawson",WIRE-A0C65FE25693,TRU-004,Matched
REM-001353,LN-000037,2025-08-07,15578.38,Rivers-Serrano,WIRE-D4B9C91270AC,TRU-007,Unmatched
REM-001354,LN-001712,2025-03-26,3536.81,Murphy-Reid,WIRE-EB76FC3D53B8,TRU-002,Unmatched
REM-001355,LN-000796,2025-10-20,36806.79,Hughes and Sons,WIRE-91A1DFEBCC75,TRU-002,Matched
REM-001356,LN-000973,2025-06-15,36762.32,Ball-Shaw,WIRE-F22A13DE7EAA,TRU-001,Matched
REM-001357,LN-000593,2025-11-18,9503.06,Adams and Sons,WIRE-0FBA9139C302,TRU-002,Unmatched
REM-001358,LN-001138,2025-05-28,0.0,Abbott-Ibarra,WIRE-4D64966655DD,TRU-010,Matched
REM-001359,LN-001325,2025-05-24,48805.33,Johnson Ltd,WIRE-1AE62D020B19,TRU-008,Unmatched
REM-001360,LN-002272,2025-06-07,19533.31,"Yang, Robertson and Espinoza",WIRE-180E70C86CCD,TRU-008,Matched
REM-001361,LN-000318,2025-12-20,4560.2,Alexander-Wagner,WIRE-83572229C4C3,TRU-008,Matched
REM-001362,LN-002397,2025-03-21,0.0,"Stein, Kirby and Reed",WIRE-888E202E5C4C,TRU-001,Matched
REM-001363,LN-002163,2026-01-04,17942.56,Ramirez LLC,WIRE-7856EB1CE8FA,TRU-001,Matched
REM-001364,LN-001347,2025-07-09,17623.78,"Moses, Green and Simmons",WIRE-0B7E07CEBF77,TRU-010,Unmatched
REM-001365,LN-001592,2026-01-02,53942.95,"Clark, Nichols and Ward",WIRE-55D6DE2BC339,TRU-004,Matched
REM-001366,LN-001890,2025-05-29,0.0,Alvarez PLC,WIRE-CC34520B93C2,TRU-006,Matched
REM-001367,LN-002088,2025-07-25,0.0,Cole PLC,WIRE-7E9A57FF3260,TRU-008,Matched
REM-001368,LN-001997,2026-01-22,47852.42,Smith Ltd,WIRE-5A0A83003A28,TRU-002,Unmatched
REM-001369,LN-001773,2025-11-12,44658.19,"Campos, Mcbride and Caldwell",WIRE-B35BE345A504,TRU-003,Matched
REM-001370,LN-001313,2026-02-26,27605.82,Schneider Inc,WIRE-D91948F231E1,TRU-006,Unmatched
REM-001371,LN-001286,2026-01-03,15940.71,Herrera PLC,WIRE-75970CDE1645,TRU-010,Matched
REM-001372,LN-000216,2025-10-27,12243.83,"Guerrero, Sawyer and Moss",WIRE-8FA3F2C135F4,TRU-004,Matched
REM-001373,LN-002384,2025-07-05,21833.77,"Bradley, Coleman and Willis",WIRE-D4F092BDB4B1,TRU-002,Unmatched
REM-001374,LN-002140,2026-02-07,42979.76,"Frank, Dyer and Duran",WIRE-9499D9E5985B,TRU-007,Matched
REM-001375,LN-002401,2025-07-31,11648.5,"Brown, Kaiser and Edwards",WIRE-FEA61A3EB9B2,TRU-004,Matched
REM-001376,LN-001705,2025-10-13,16761.67,"Warner, Monroe and Garcia",WIRE-630332C24A39,TRU-008,Matched
REM-001377,LN-000363,2025-11-09,23183.52,Becker-King,WIRE-6B1392AAC0FB,TRU-008,Matched
REM-001378,LN-001717,2026-03-03,0.0,Johnson Inc,WIRE-EC271AFA923D,TRU-007,Matched
REM-001379,LN-001194,2025-06-03,31235.32,"Downs, Fernandez and Stuart",WIRE-D4860F1CB505,TRU-010,Matched
REM-001380,LN-000356,2025-07-16,32299.75,"King, Adams and Conway",WIRE-27BCCCF2A247,TRU-009,Matched
REM-001381,LN-000191,2026-01-01,5108.59,"Wong, Vargas and Martin",WIRE-35EC57C9BF18,TRU-004,Matched
REM-001382,LN-002470,2025-05-15,27379.72,Allen Inc,WIRE-4AABEFF44B09,TRU-007,Matched
REM-001383,LN-000700,2025-10-11,24316.44,Daugherty Ltd,WIRE-A687B6E5FD2C,TRU-010,Matched
REM-001384,LN-002055,2026-02-16,42573.78,"Dunn, Johnson and Mora",WIRE-951E40C6E2BB,TRU-010,In-Review
REM-001385,LN-002181,2025-07-22,15612.88,Acevedo PLC,WIRE-F678B3BBF03C,TRU-001,Unmatched
REM-001386,LN-000557,2025-12-25,7133.75,Lucero PLC,WIRE-E1D01E455AAC,TRU-004,Matched
REM-001387,LN-000826,2026-02-23,46032.85,"Glass, Joseph and Hawkins",WIRE-8B70C54FACA3,TRU-002,Matched
REM-001388,LN-001055,2025-05-04,0.0,Jackson Inc,WIRE-A838A8412945,TRU-009,In-Review
REM-001389,LN-000426,2025-11-01,27701.68,Velasquez Inc,WIRE-DC732AE5F4D1,TRU-005,Matched
REM-001390,LN-002411,2025-09-16,34569.57,Hall Inc,WIRE-58B568F482F1,TRU-003,Matched
REM-001391,LN-001575,2026-01-17,11228.62,Brown PLC,WIRE-897E1B22E955,TRU-004,Unmatched
REM-001392,LN-002130,2025-06-11,21660.74,Murray-Gray,WIRE-5E697BE69345,TRU-006,Matched
REM-001393,LN-002404,2025-09-19,15905.27,Kent PLC,WIRE-764501947EAD,TRU-010,Matched
REM-001394,LN-000589,2025-06-01,6838.27,"Carlson, Parrish and Gillespie",WIRE-36769B6CDD46,TRU-001,In-Review
REM-001395,LN-002013,2025-11-30,0.0,"Castillo, Hughes and Smith",WIRE-8643365B2544,TRU-007,Matched
REM-001396,LN-001548,2025-07-26,27736.21,Meyers and Sons,WIRE-A72A7515B7B7,TRU-008,Matched
REM-001397,LN-000295,2025-11-22,6789.5,Reyes-Davis,WIRE-EF8E68BCC59A,TRU-007,Matched
REM-001398,LN-001986,2026-03-13,4489.77,Lowery and Sons,WIRE-C48B5CA29557,TRU-007,Matched
REM-001399,LN-001248,2026-01-21,2110.05,"Roberts, Flores and Sanchez",WIRE-1F0DBA366EE5,TRU-009,Unmatched
REM-001400,LN-001549,2025-09-26,2648.92,Lawrence Inc,WIRE-8C74EF1A06A1,TRU-004,Matched
REM-001401,LN-001691,2025-12-27,9154.51,Hill-Logan,WIRE-0A690ABB3F49,TRU-007,Matched
REM-001402,LN-001137,2025-11-30,42634.74,"May, Lee and Parker",WIRE-52B7F4FCEF86,TRU-009,In-Review
REM-001403,LN-001257,2025-11-08,10425.97,"Stewart, Rhodes and Davis",WIRE-FDDA1EED398C,TRU-005,Matched
REM-001404,LN-002065,2026-02-12,3071.85,Gonzalez Inc,WIRE-C11425E93601,TRU-002,Matched
REM-001405,LN-000360,2026-02-25,28985.97,Conley-Powell,WIRE-6E86BB14ACEF,TRU-005,Matched
REM-001406,LN-000700,2025-10-11,24316.44,Smith LLC,WIRE-706CAC5F6C2B,TRU-004,Matched
REM-001407,LN-000448,2025-09-15,37792.22,Cisneros-Chapman,WIRE-3FA5C8307114,TRU-008,Matched
REM-001408,LN-002413,2025-08-13,24536.69,Flowers-Rivera,WIRE-FA622EE690E8,TRU-005,In-Review
REM-001409,LN-000675,2026-01-12,12857.18,"Williams, Reynolds and Prince",WIRE-35530074E4DB,TRU-009,Unmatched
REM-001410,LN-001008,2025-04-14,42535.18,Henderson-Davis,WIRE-9620B672FE69,TRU-009,Matched
REM-001411,LN-001350,2025-10-05,2345.13,Stein Group,WIRE-B48A4A1E361E,TRU-003,Matched
REM-001412,LN-002462,2026-03-13,44075.58,Evans-Miller,WIRE-20BD1B7D74D7,TRU-010,Matched
REM-001413,LN-000586,2025-08-21,12387.21,Padilla and Sons,WIRE-0A0A9E82200F,TRU-006,Matched
REM-001414,LN-001257,2025-11-06,10425.97,Smith-Griffin,WIRE-985470A77940,TRU-006,Matched
REM-001415,LN-001248,2026-01-22,2110.05,Garcia-Mendez,WIRE-C191F2D9C042,TRU-004,In-Review
REM-001416,LN-000994,2025-07-28,29716.42,"Adams, Montgomery and Williams",WIRE-3794F46DB6F0,TRU-010,Matched
REM-001417,LN-001436,2026-02-09,1983.69,"Smith, Mejia and Wolf",WIRE-ED244C41666B,TRU-003,Matched
REM-001418,LN-000572,2025-12-01,39290.82,Barnes-Harris,WIRE-42D881E6A5EA,TRU-001,Matched
REM-001419,LN-002383,2025-07-18,45873.44,"Taylor, Ferguson and Bradley",WIRE-8AA56EA8895D,TRU-007,Matched
REM-001420,LN-001246,2025-06-17,31497.91,"Sullivan, Price and Stevens",WIRE-4BD8D9D3E170,TRU-005,Matched
REM-001421,LN-002085,2025-10-05,27165.74,Rice PLC,WIRE-3F109F3A0F52,TRU-010,Matched
REM-001422,LN-000989,2026-03-11,0.0,Grant-Meyer,WIRE-A6BC92593ADC,TRU-007,Matched
REM-001423,LN-000278,2025-10-19,32673.21,"Knight, Kennedy and Cooley",WIRE-C01330561CBC,TRU-001,Matched
REM-001424,LN-001220,2025-05-03,14026.35,"Davidson, Harrington and Jones",WIRE-040E1B62C7F2,TRU-008,Matched
REM-001425,LN-001888,2025-06-25,6744.06,Watson PLC,WIRE-85FB862104DD,TRU-003,Matched
REM-001426,LN-000484,2026-02-18,31564.12,White-Chavez,WIRE-39A3B459B288,TRU-007,Matched
REM-001427,LN-001266,2026-03-01,4086.12,Hudson Group,WIRE-5C685EFACF58,TRU-003,Unmatched
REM-001428,LN-000731,2025-11-10,8631.16,Steele and Sons,WIRE-6C6E7A9932AD,TRU-003,Matched
REM-001429,LN-002240,2025-05-03,12355.75,Johnson Inc,WIRE-A9FC539E9B73,TRU-010,Matched
REM-001430,LN-001041,2025-07-30,27204.82,Reynolds Ltd,WIRE-68E47FDB647C,TRU-009,Matched
REM-001431,LN-000918,2025-05-07,47448.44,Gibson-Richmond,WIRE-F7CB21CC1391,TRU-002,Unmatched
REM-001432,LN-002449,2025-08-31,3353.56,"Ray, Guerra and Lopez",WIRE-9F0E56F2637B,TRU-004,Matched
REM-001433,LN-000886,2025-05-18,9337.96,Turner Inc,WIRE-3DEE46C75E34,TRU-006,Matched
REM-001434,LN-000022,2025-12-31,0.0,"Bond, Juarez and Baird",WIRE-F8964BAE9FB2,TRU-003,Matched
REM-001435,LN-000474,2025-04-06,44611.58,"Richardson, Taylor and Jones",WIRE-A7BA28AC4826,TRU-010,Matched
REM-001436,LN-002258,2025-09-08,21806.16,Ward-Dixon,WIRE-E6C7EA47A690,TRU-010,Matched
REM-001437,LN-002354,2025-05-19,43748.08,Murray Group,WIRE-FCCE68DF4891,TRU-007,Matched
REM-001438,LN-000704,2026-01-31,7153.53,Mccarthy-Lambert,WIRE-F0D0226DC33A,TRU-007,Unmatched
REM-001439,LN-000687,2025-12-23,28794.83,Freeman Group,WIRE-6A62615C9167,TRU-005,Matched
REM-001440,LN-000285,2025-12-23,29124.87,"Lopez, Jones and Weaver",WIRE-438AF6EDDC7C,TRU-003,Matched
REM-001441,LN-000716,2025-11-08,52404.79,"Arnold, Ramirez and Franklin",WIRE-CD09C3364F31,TRU-002,Matched
REM-001442,LN-000763,2025-08-22,12800.21,"Powell, Taylor and Adams",WIRE-1025EE3179A9,TRU-004,Matched
REM-001443,LN-001251,2026-03-01,39928.6,Thomas Group,WIRE-8BA8BF35A2DA,TRU-004,Matched
REM-001444,LN-000948,2026-01-24,45050.92,Hunt-Jones,WIRE-8AE54557ECCE,TRU-008,Unmatched
REM-001445,LN-002429,2025-12-30,16041.35,Shepherd LLC,WIRE-6408FCF859FE,TRU-008,In-Review
REM-001446,LN-001031,2026-01-18,2331.88,"Simon, Adams and Anderson",WIRE-D0C8B096E473,TRU-005,Matched
REM-001447,LN-000029,2025-11-01,37823.59,"Reed, Carter and Tucker",WIRE-E4453EC009F5,TRU-006,Matched
REM-001448,LN-000907,2025-12-13,40963.46,Flores PLC,WIRE-2D0DAF30E985,TRU-008,Matched
REM-001449,LN-002127,2025-11-01,31916.23,Smith PLC,WIRE-EF7D2CD8AC23,TRU-001,Matched
REM-001450,LN-000570,2026-02-23,17738.65,Martinez LLC,WIRE-343EC17087F8,TRU-005,Matched
REM-001451,LN-002007,2025-10-16,22762.12,Rivas-Page,WIRE-71A7C9E5A497,TRU-004,Unmatched
REM-001452,LN-001454,2026-01-18,0.0,Hurley Inc,WIRE-069B58628515,TRU-004,Unmatched
REM-001453,LN-000738,2025-04-20,40921.67,Chen and Sons,WIRE-9486EDA304F0,TRU-002,Matched
REM-001454,LN-000516,2025-06-21,1805.17,"Roach, Ortiz and Sampson",WIRE-42375E40A584,TRU-010,Matched
REM-001455,LN-002001,2025-08-14,12286.95,Jackson-Wilcox,WIRE-71DA04397693,TRU-001,Matched
REM-001456,LN-002445,2025-05-31,22301.85,Abbott-Harrison,WIRE-95BC36539A7F,TRU-006,Matched
REM-001457,LN-000039,2025-07-08,34369.53,Gordon PLC,WIRE-275BCE759941,TRU-007,Matched
REM-001458,LN-000887,2025-12-15,32810.93,"Murphy, Griffith and Cobb",WIRE-742614A50BBE,TRU-005,Matched
REM-001459,LN-002205,2025-10-30,37125.25,Brown Group,WIRE-540DAC9D6D65,TRU-008,Matched
REM-001460,LN-001099,2025-08-14,39089.43,"Pearson, Gaines and Black",WIRE-38746CF422C9,TRU-009,Matched
REM-001461,LN-001824,2025-12-10,38844.37,Barker Ltd,WIRE-F5DE242AE26A,TRU-002,Matched
REM-001462,LN-001711,2025-10-12,0.0,Allen-Taylor,WIRE-43F298160500,TRU-004,Unmatched
REM-001463,LN-000974,2025-12-22,11139.55,Jones-David,WIRE-EDEF21E2EA45,TRU-009,Matched
REM-001464,LN-001563,2026-01-14,39136.01,"Glass, Norton and Brooks",WIRE-76B68585715E,TRU-005,Matched
REM-001465,LN-000989,2026-03-09,0.0,Jones-Hartman,WIRE-FEDA97536FAE,TRU-003,Matched
REM-001466,LN-000021,2025-03-31,30786.72,"May, Mullins and Brown",WIRE-2836BC715CAB,TRU-006,Matched
REM-001467,LN-002351,2025-08-26,31986.75,Andrews Inc,WIRE-74A6CF0F2B73,TRU-003,Matched
REM-001468,LN-000869,2025-11-17,43158.39,"Thompson, Marshall and Aguirre",WIRE-01E85BC8FD30,TRU-005,Matched
REM-001469,LN-000084,2026-02-10,3646.14,"Miller, Lopez and Miller",WIRE-D909D3A8BBB2,TRU-003,Matched
REM-001470,LN-001683,2025-10-25,32228.12,Manning and Sons,WIRE-1B0B7E4386F9,TRU-006,Matched
REM-001471,LN-001977,2026-02-10,13335.19,Brown-Hudson,WIRE-806234F24AA8,TRU-010,In-Review
REM-001472,LN-001411,2025-10-10,12708.99,Williams Group,WIRE-99D33297D65F,TRU-005,Matched
REM-001473,LN-001531,2026-02-15,15909.73,Pacheco PLC,WIRE-31E326D5153F,TRU-009,Matched
REM-001474,LN-000570,2026-02-27,17738.65,Becker-Smith,WIRE-E2A351D7D042,TRU-003,Matched
REM-001475,LN-000934,2025-04-23,26521.66,Scott-Haynes,WIRE-6E6F3E7954EC,TRU-006,Matched
REM-001476,LN-001981,2025-04-08,9712.02,"Miller, Gordon and Glover",WIRE-C57691DBB308,TRU-008,Unmatched
REM-001477,LN-001856,2025-08-25,12985.93,"Dawson, Lyons and Perez",WIRE-F08E4766E891,TRU-007,Matched
REM-001478,LN-000793,2026-02-14,25541.49,"Thomas, Bradley and Mcdonald",WIRE-D97FF0CB88CA,TRU-006,Matched
REM-001479,LN-000792,2025-12-01,29518.38,"Peters, Lewis and Mathews",WIRE-DFE30FE09A83,TRU-002,Matched
REM-001480,LN-001810,2025-04-18,5370.58,Anderson-Scott,WIRE-DA5EFF4A0490,TRU-007,Matched
REM-001481,LN-001295,2025-08-05,22595.1,Miranda-Gutierrez,WIRE-D0473F274C06,TRU-008,Unmatched
REM-001482,LN-002256,2026-02-28,28802.73,"Davis, Weber and Le",WIRE-C6DD602C871B,TRU-001,Matched
REM-001483,LN-001608,2025-08-04,23882.58,Madden and Sons,WIRE-90E8DF2242B0,TRU-009,Matched
REM-001484,LN-001084,2025-11-08,44016.36,Shepherd-Miller,WIRE-E91479D02D5F,TRU-004,Unmatched
REM-001485,LN-002478,2025-11-13,39630.23,"Ayala, Johnson and Cook",WIRE-9D387AD0CBA7,TRU-008,Unmatched
REM-001486,LN-000985,2025-07-14,36545.34,Bell PLC,WIRE-21DEE1B9BCD9,TRU-010,Matched
REM-001487,LN-001681,2025-03-20,17631.94,"Bishop, Walker and White",WIRE-6D548C74669A,TRU-007,Matched
REM-001488,LN-000520,2025-10-29,7945.64,Stafford-Lewis,WIRE-181654B5F9AA,TRU-010,Matched
REM-001489,LN-000591,2025-04-11,7371.95,"Ward, Scott and Gallagher",WIRE-B4EABE3C7871,TRU-007,Matched
REM-001490,LN-001051,2026-01-12,43797.73,Rogers and Sons,WIRE-A92345A6DD2C,TRU-002,In-Review
REM-001491,LN-001710,2025-05-15,20178.0,Moreno-Sullivan,WIRE-08E55C7BFC92,TRU-001,Matched
REM-001492,LN-002036,2025-04-22,17800.57,Werner-Graham,WIRE-B7411C03210A,TRU-004,Matched
REM-001493,LN-002247,2025-10-10,3650.23,"Patterson, Lee and Kelley",WIRE-3408B1540E62,TRU-002,Unmatched
REM-001494,LN-002435,2025-10-06,48076.21,"Davies, Macdonald and Galvan",WIRE-0B8DC5EC9E10,TRU-008,Matched
REM-001495,LN-000349,2026-01-02,19043.32,"Lee, Torres and Thompson",WIRE-4C99BFDCA5ED,TRU-010,Matched
REM-001496,LN-000960,2026-01-05,37032.66,Reyes Ltd,WIRE-4D0425CDF848,TRU-007,In-Review
REM-001497,LN-001964,2025-10-15,0.0,Sullivan-Taylor,WIRE-84C3CFDCDD92,TRU-008,Unmatched
REM-001498,LN-000693,2025-10-28,25626.71,Rivera Inc,WIRE-0C6DA52330DC,TRU-006,Unmatched
REM-001499,LN-001560,2025-05-25,45051.14,Velasquez-Mcintosh,WIRE-0BB328693C5A,TRU-001,Matched
REM-001500,LN-000378,2025-04-23,1651.96,"Williams, Ward and Harvey",WIRE-CBBFEF988D30,TRU-009,Unmatched
REM-001501,LN-000527,2025-09-21,21033.57,Miller-Woodward,WIRE-7218520723CC,TRU-006,Matched
REM-001502,LN-002254,2025-11-02,41549.7,Harris and Sons,WIRE-81763EA5A2BE,TRU-010,Matched
REM-001503,LN-001260,2025-11-07,29307.58,"Summers, Wheeler and Fernandez",WIRE-7FE2AE05AA43,TRU-001,In-Review
REM-001504,LN-001876,2026-02-13,27340.74,Barrera-Nguyen,WIRE-E0075CC78B46,TRU-001,Matched
REM-001505,LN-001764,2026-02-07,24667.94,Snyder Ltd,WIRE-E7870C28EE0A,TRU-008,Unmatched
REM-001506,LN-000521,2025-03-18,29909.47,Cross-Wade,WIRE-560F1DEC2E6C,TRU-006,Matched
REM-001507,LN-001702,2026-01-03,21908.64,"Garcia, Hall and Tapia",WIRE-2227464761BC,TRU-008,Matched
REM-001508,LN-001017,2026-03-04,4911.6,Ford PLC,WIRE-3B9A243E63D3,TRU-008,Unmatched
REM-001509,LN-001014,2025-10-27,2451.63,Davis-Andersen,WIRE-38E879CB2465,TRU-008,Matched
REM-001510,LN-000117,2025-06-01,40281.77,Thomas LLC,WIRE-388AB399975E,TRU-010,Matched
REM-001511,LN-002434,2025-12-02,14776.07,"Dunlap, Fleming and Brown",WIRE-E072152CE580,TRU-007,Matched
REM-001512,LN-001368,2025-05-11,45497.11,"Thompson, Schultz and Sullivan",WIRE-ADBDE41F210C,TRU-007,In-Review
REM-001513,LN-000584,2025-07-15,16773.2,"Watson, Hall and Roth",WIRE-2A57F9EC6F6A,TRU-010,Matched
REM-001514,LN-000395,2025-05-12,17369.78,Hale-Miller,WIRE-43B2C56A18EC,TRU-004,Matched
REM-001515,LN-001088,2025-12-10,8768.18,Bolton Inc,WIRE-8841C569C8F2,TRU-009,Matched
REM-001516,LN-000072,2025-08-09,10336.43,"Taylor, Kim and Edwards",WIRE-B828F5BE6AA2,TRU-002,In-Review
REM-001517,LN-000274,2025-06-22,45705.41,"Howard, Hayden and Smith",WIRE-BA6BE15B983C,TRU-009,Unmatched
REM-001518,LN-002014,2026-01-15,7392.65,Malone-Lyons,WIRE-FAD1A3FF209A,TRU-010,Unmatched
REM-001519,LN-001344,2025-11-10,36494.87,Miller Inc,WIRE-0BCDB24E7F83,TRU-003,Matched
REM-001520,LN-000338,2025-05-19,39934.41,Lewis-Ball,WIRE-31907C8A62E2,TRU-002,Matched
REM-001521,LN-001390,2025-08-18,22962.58,Knox LLC,WIRE-056446A3E5C4,TRU-004,Matched
REM-001522,LN-000607,2026-02-13,10713.52,"Parks, Chapman and Alexander",WIRE-64F372FB349E,TRU-005,Matched
REM-001523,LN-000166,2025-06-18,41847.47,"Morgan, Kim and Williams",WIRE-E9A5BD2BC170,TRU-002,Matched
REM-001524,LN-001568,2025-05-19,5229.0,Garcia-Ramos,WIRE-CAFFF93CF67E,TRU-001,In-Review
REM-001525,LN-002059,2025-09-06,32723.19,Richard Group,WIRE-A240F657994B,TRU-010,Unmatched
REM-001526,LN-001325,2025-05-23,48805.33,"Pierce, Galvan and Erickson",WIRE-5662C516E5EE,TRU-005,Matched
REM-001527,LN-000729,2025-07-27,0.0,"Craig, Schneider and Mcintyre",WIRE-47DCCE94B67C,TRU-009,Matched
REM-001528,LN-002044,2025-11-11,6181.06,"Potter, Jones and Smith",WIRE-C24C04D4A635,TRU-005,Unmatched
REM-001529,LN-000102,2025-07-15,0.0,Roberts-Byrd,WIRE-BD3092C6A4B2,TRU-010,Matched
REM-001530,LN-001416,2025-07-04,46861.98,Booker Ltd,WIRE-5DBBF5BAEAA8,TRU-009,Matched
REM-001531,LN-000779,2026-03-11,36141.81,Harris PLC,WIRE-F266DD508B29,TRU-010,Matched
REM-001532,LN-000214,2026-02-13,11601.33,Smith LLC,WIRE-A82CA816FDC3,TRU-006,Matched
REM-001533,LN-001112,2025-03-24,0.0,Pace and Sons,WIRE-AF9A791C18A3,TRU-003,Unmatched
REM-001534,LN-001577,2025-09-13,1670.11,Williams-Carr,WIRE-035B5AF5C1F7,TRU-004,Matched
REM-001535,LN-002449,2025-09-01,3353.56,Brown-Daniels,WIRE-E13CC964B596,TRU-004,Matched
REM-001536,LN-001696,2025-04-08,3874.53,"Austin, Davis and Walker",WIRE-9D36649D5660,TRU-001,Matched
REM-001537,LN-000592,2025-07-21,32223.3,"Rogers, Gilbert and Mcclain",WIRE-4BFD777A4194,TRU-003,Unmatched
REM-001538,LN-001334,2025-09-23,49818.53,"Howard, Wolf and Sanchez",WIRE-CA43A70BDEA3,TRU-003,Matched
REM-001539,LN-001110,2025-08-21,8117.85,Parks-Peterson,WIRE-ACC7C5580064,TRU-001,Matched
REM-001540,LN-002140,2026-02-09,42979.76,Ward Inc,WIRE-5AE74F9857FF,TRU-009,In-Review
REM-001541,LN-000714,2025-10-25,20886.13,Brown Group,WIRE-6A4897B7DD40,TRU-001,In-Review
REM-001542,LN-000936,2026-02-04,13979.21,"Shepard, Smith and Smith",WIRE-CEBA916D61FF,TRU-009,In-Review
REM-001543,LN-001952,2025-04-27,11420.29,"Patterson, Sloan and Holloway",WIRE-2E409641368E,TRU-001,Unmatched
REM-001544,LN-000242,2025-08-06,47719.46,Jones Group,WIRE-3F65DC4E1233,TRU-002,Matched
REM-001545,LN-002044,2025-11-15,6181.06,"Gonzales, Baker and Osborne",WIRE-CF450A6CAFA7,TRU-002,Matched
REM-001546,LN-000002,2025-05-16,47560.36,Ferrell PLC,WIRE-B1EE9848D66C,TRU-006,Matched
REM-001547,LN-002273,2025-06-06,24639.52,Benson-Martinez,WIRE-EF4B4BD64626,TRU-007,Matched
REM-001548,LN-001769,2025-08-28,19106.47,Bates PLC,WIRE-B110C716B207,TRU-001,In-Review
REM-001549,LN-001950,2025-05-21,21983.96,Parker-Hale,WIRE-855651C44C26,TRU-003,Unmatched
REM-001550,LN-002164,2025-04-05,42151.65,Atkins-Smith,WIRE-0B806C20B346,TRU-002,Unmatched
REM-001551,LN-000918,2025-05-09,47448.44,Henry-Bennett,WIRE-DC8990C8071D,TRU-008,Matched
REM-001552,LN-002242,2025-08-25,0.0,Cook Inc,WIRE-5BD4BC00CFA9,TRU-009,In-Review
REM-001553,LN-000090,2025-07-20,23874.64,Martin LLC,WIRE-32A7BA264D2F,TRU-002,Unmatched
REM-001554,LN-001710,2025-05-16,20178.0,Jones and Sons,WIRE-C14ECF5A1885,TRU-002,Matched
REM-001555,LN-002170,2025-09-23,16592.65,Edwards-Anderson,WIRE-CCCC96CDA9A4,TRU-010,Unmatched
REM-001556,LN-000143,2025-09-29,25113.8,White-Rodriguez,WIRE-A0EA4B8E64FA,TRU-009,Matched
